#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_emberstone;Emberstone;Emberstone;Emberstone;;Emberstone;;;;;;;;;x
d_ambermill;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
d_dalaran;Dalaran;Dalaran;Dalaran;;Dalaran;;;;;;;;;x
d_hillsbrad;Hillsbrad;Hillsbrad;Hillsbrad;;Hillsbrad;;;;;;;;;x
d_fenris;Fenris;Fenris;Fenris;;Fenris;;;;;;;;;x
d_beren;Beren;Beren;Beren;;Beren;;;;;;;;;x
d_boralus;Boralus;Boralus;Boralus;;Boralus;;;;;;;;;x
d_drisburg;Drisburg;Drisburg;Drisburg;;Drisburg;;;;;;;;;x
d_channel_islands;Channel Islands;Channel Islands;Channel Islands;;Channel Islands;;;;;;;;;x
d_crestfall;Crestfall;Crestfall;Crestfall;;Crestfall;;;;;;;;;x
d_azurestone;Azurestone;Azurestone;Azurestone;;Azurestone;;;;;;;;;x
d_tol_barad;Tol Barad;Tol Barad;Tol Barad;;Tol Barad;;;;;;;;;x
d_east_colonies;East Colonies;East Colonies;East Colonies;;East Colonies;;;;;;;;;x
d_andorhal;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
d_khaz_modan;Khaz Modan;Khaz Modan;Khaz Modan;;Khaz Modan;;;;;;;;;x
