#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
##Generic Shit?##
king_female_vilebranch;Vile Mistress;Vile Mistress;Vile Mistress;;Vile Mistress;;;;;;;;;x,,,,

##Thalassian##
emperor_high_elf;Sun King;Sun King;Sun King;;Sun King;;;;;;;;;x,,,,
emperor_female_high_elf;Sun Queen;Sun Queen;Sun Queen;;Sun Queen;;;;;;;;;x,,,,
baron_high_elf;Ranger-Lieutenant;Ranger-Lieutenant;Ranger-Lieutenant;;Ranger-Lieutenant;;;;;;;;;x,,,,
count_high_elf;Ranger-Captain;Ranger-Captain;Ranger-Captain;;Ranger-Captain;;;;;;;;;x,,,,
duke_high_elf;Knight-Lord;Knight-Lord;Knight-Lord;;Knight-Lord;;;;;;;;;x,,,,
king_high_elf;High King;High King;High King;;King King;;;;;;;;;x,,,,
duke_female_high_elf;Dame;Dame;Dame;;Dame;;;;;;;;;x,,,,
king_female_high_elf;High Queen;High Queen;High Queen;;High Queen;;;;;;;;;x,,,,

##Lordaeronian##
emperor_lordaeronian;High King;High King;High King;;High King;;;;;;;;;x,,,,
emperor_female_lordaeronian;High Queen;High Queen;High Queen;;High Queen;;;;;;;;;x,,,,

##Tirasian##
emperor_tirasian;Grand Admiral;Grand Admiral;Grand Admiral;;Grand Admiral;;;;;;;;;x,,,,
duke_tirassian;Commodore;Commodore;Commodore;;Commodore;;;;;;;;;x,,,,
king_tirassian;Lord Admiral;Lord Admiral;Lord Admiral;;Lord Admiral;;;;;;;;;x,,,,
city_count_tirassian;Lord Magistrate;Lord Magistrate;Lord Magistrate;;Lord Magistrate;;;;;;;;;x,,,,
city_duke_tirassian;Lord Governor;Lord Governor;Lord Governor;;Lord Governor;;;;;;;;;x,,,,
city_king_tirassian;Merchant-King;Merchant-King;Merchant-King;;Merchant-King;;;;;;;;;x,,,,
city_emperor_tirassian;Mercantile Lord;Mercantile Lord;Mercantile Lord;;Mercantile Lord;;;;;;;;;x,,,,

##Dalaranian##
baron_dalaranian;Magus Senator;Magus Senator;Magus Senator;;Magus Senator;;;;;;;;;x,,,,
count_dalaranian;High Sorcerer;High Sorcerer;High Sorcerer;;High Sorcerer;;;;;;;;;x,,,,
count_female_dalaranian;High Sorceress;High Sorceress;High Sorceress;;High Sorceress;;;;;;;;;x,,,,
emperor_dalaranian;Leader of the Council of Six,;Leader of the Council of Six,;Leader of the Council of Six,;;Leader of the Council of Six,;;;;;;;;;x
duke_dalaranian;Archmage;Archmage;Archmage;;Archmage;;;;;;;;;x,,,,
king_dalaranian;Leader of the Kirin Tor,;Leader of the Kirin Tor,;Leader of the Kirin Tor,;;Leader of the Kirin Tor,;;;;;;;;;x
city_baron_dalaranian;City Conjurer;City Conjurer;City Conjurer;;City Conjurer;;;;;;;;;x,,,,
city_count_dalaranian;Lord Conjurer;Lord Conjurer;Lord Conjurer;;Lord Conjurer;;;;;;;;;x,,,,
city_baron_female_dalaranian;City Conjuress;City Conjuress;City Conjuress;;City Conjuress;;;;;;;;;x,,,,
city_count_female_dalaranian;Dame Conjuress;Dame Conjuress;Dame Conjuress;;Dame Conjuress;;;;;;;;;x,,,,
city_duke_dalaranian;Archmage;Archmage;Archmage;;Archmage;;;;;;;;;x,,,,
city_king_dalaranian;Leader of the Kirin Tor,;Leader of the Kirin Tor,;Leader of the Kirin Tor,;;Leader of the Kirin Tor,;;;;;;;;;x
city_emperor_dalaranian;Leader of the Council of Six,;Leader of the Council of Six,;Leader of the Council of Six,;;Leader of the Council of Six,;;;;;;;;;x

##Church of the Holy Light Titles##
temple_king_church_of_the_holy_light;Lord-Bishop;Lord-Bishop;Lord-Bishop;;Lord-Bishop;;;;;;;;;x,,,,
temple_duke_church_of_the_holy_light;Bishop;Bishop;Bishop;;Bishop;;;;;;;;;x,,,,
temple_count_church_of_the_holy_light;High Cleric;High Cleric;High Cleric;;High Cleric;;;;;;;;;x,,,,
temple_baron_church_of_the_holy_light;Abbot;Abbot;Abbot;;Abbot;;;;;;;;;x,,,,
temple_baron_female_church_of_the_holy_light;Abbotess;Abbotess;Abbotess;;Abbotess;;;;;;;;;x,,,,

##Belore Titles##
temple_king_belore;High-Magister;High-Magister;High-Magister;;High-Magister;;;;;;;;;x,,,,
temple_duke_belore;Magister;Magister;Magister;;Magister;;;;;;;;;x,,,,
temple_duke_female_belore;Magistrix;Magistrix;Magistrix;;Magistrix;;;;;;;;;x,,,,
temple_count_belore;Arcanist;Arcanist;Arcanist;;Arcanist;;;;;;;;;x,,,,
temple_baron_belore;Priest;Priest;Priest;;Priest;;;;;;;;;x,,,,
temple_baron_female_belore;Priestess;Priestess;Priestess;;Priestess;;;;;;;;;x,,,,

##Loa Titles##
temple_king_loa;Prophet;Prophet;Prophet;;Prophet;;;;;;;;;x,,,,
temple_duke_loa;Primal;Primal;Primal;;Primal;;;;;;;;;x,,,,
temple_count_loa;High Priest;High Priest;High Priest;;High Priest;;;;;;;;;x,,,,
temple_count_female_loa;High Priestess;High Priestess;High Priestess;;High Priestess;;;;;;;;;x,,,,
temple_baron_loa;Witch Doctor;Witch Doctor;Witch Doctor;;Witch Doctor;;;;;;;;;x,,,,

##Old Ways Titles##
temple_king_old_ways;Archdruid of the Harvest;Archdruid of the Harvest;Archdruid of the Harvest;;Archdruid of the Harvest;;;;;;;;;x,,,,
temple_duke_old_ways;Harvest Druid;Harvest Druid;Harvest Druid;;Harvest Druid;;;;;;;;;x,,,,
temple_count_old_ways;Harvest Witch;Harvest Witch;Harvest Witch;;Harvest Witch;;;;;;;;;x,,,,
temple_baron_old_ways;Harvest Diviner;Harvest Diviner;Harvest Diviner;;Harvest Diviner;;;;;;;;;x,,,,

##Emperors, Kings, Etc##
emperor_foa;Your Imperial Majesty;Votre Majesté Impériale;Eure Kaiserliche Majestät;;Su Majestad Imperial;;;;;;;;;x,,,,
king_foa;Your Majesty;Votre Majesté;Eure Majestät;;Su Majestad  ;;;;;;;;;x,,,,
duke_foa;Your Grace;Votre Grâce;Euer Gnaden;;Su Gracia;;;;;;;;;x,,,,
count_foa;My Lord;Monseigneur;Mein Fürst;;Mi Señor;;;;;;;;;x,,,,
baron_foa;My Lord;Mon Seigneur;Mein Fürst;;Mi Señor;;;;;;;;;x,,,,
count_foa_female;My Lady;Madame;Meine Fürstin;;Mi Señora;;;;;;;;;x,,,,
baron_foa_female;My Lady;Ma Dame;Meine Fürstin;;Mi Señora;;;;;;;;;x,,,,
city_emperor_foa;Your Majestic Highness;Votre Altesse;Eure Hoheit;;Su Alteza;;;;;;;;;x,,,,
city_king_foa;Your Majesty;Votre Altesse Sérénissime;Euer Durchlauchter Gnaden;;Su serena Gracia;;;;;;;;;x,,,,
city_duke_foa;My Lord;Votre Grâce;Euer Gnaden;;Su Gracia;;;;;;;;;x,,,,
city_count_foa;My liege;Votre Honneur;Euer Ehren;;Su Honor;;;;;;;;;x,,,,
city_baron_foa;My liege;Votre Honneur;Euer Ehren;;Su Honor;;;;;;;;;x,,,,
temple_king_foa;Your Holiness;Votre Sainteté;Eure Heiligkeit;;Su Santidad;;;;;;;;;x,,,,
temple_duke_foa;Your Eminence;Votre Éminence;Eure Eminenz;;Su Eminencia;;;;;;;;;x,,,,
temple_count_foa;Your Excellency;Votre Excellence;Eure Exzellenz;;Su Excelencia;;;;;;;;;x,,,,
temple_baron_foa;Your Excellency;Votre Excellence;Eure Exzellenz;;Su Excelencia;;;;;;;;;x,,,,

##Kingdom Starters##
empire_of;Empire of;Empire of;Empire of;;Empire of;;;;;;;;;x,,,,
kingdom_of;Kingdom of;Kingdom of;Kingdom of;;Kingdom of;;;;;;;;;x,,,,
duchy_of;Duchy of;Duchy of;Duchy of;;Duchy of;;;;;;;;;x,,,,
county_of;Borough of;Borough of;Borough of;;Borough of;;;;;;;;;x,,,,
barony_of;Barony of;Barony of;Barony of;;Barony of;;;;;;;;;x,,,,
empires;Empires;Empires;Empires;;Empires;;;;;;;;;x,,,,
kingdoms;Kingdoms;Kingdoms;Kingdoms;;Kingdoms;;;;;;;;;x,,,,
duchies;Duchies;Duchies;Duchies;;Duchies;;;;;;;;;x,,,,
counties;Boroughs;Boroughs;Boroughs;;Boroughs;;;;;;;;;x,,,,
baronies;Baronies;Baronies;Baronies;;Baronies;;;;;;;;;x,,,,
city_empire_of;Sovereignty of;Sovereignty of;Sovereignty of;;Sovereignty of;;;;;;;;;x,,,,
city_kingdom_of;Grand Regency of;Grand Regency of;Grand Regency of;;Grand Regency of;;;;;;;;;x,,,,
city_duchy_of;Confederation of;Confederation of;Confederation of;;Confederation of;;;;;;;;;x,,,,
city_county_of;Great City of;Great City of;Great City of;;Great City of;;;;;;;;;x,,,,
city_barony_of;Township of;Township of;Township of;;Township of;;;;;;;;;x,,,,

##Religions##
temple_kingdom_of;Theocracy of;Theocracy of;Theocracy of;;Theocracy of;;;;;;;;;x,,,,
temple_duchy_of;Bishopric of;Bishopric of;Bishopric of;;Bishopric of;;;;;;;;;x,,,,
temple_county_of;Parish of;Parish of;Parish of;;Parish of;;;;;;;;;x,,,,
temple_barony_of;Monastery of;Monastery of;Monastery of;;Monastery of;;;;;;;;;x,,,,
temple_kingdom_of_belore;Sun-blessed Kingdom of;Sun-blessed Kingdom of;Sun-blessed Kingdom of;;Sun-blessed Kingdom of;;;;;;;;;x,,,,
temple_kingdom_of_loa;Theocratic Dominion of;Theocratic Dominion of;Theocratic Dominion of;;Theocratic Dominion of;;;;;;;;;x,,,,
temple_kingdom_of_old_ways;Conclave of;Conclave of;Conclave of;;Conclave of;;;;;;;;;x,,,,
temple_duchy_of_belore;Magistracy of;Magistracy of;Magistracy of;;Magistracy of;;;;;;;;;x,,,,
temple_duchy_of_loa;Sacred Cheifdom of;Sacred Cheifdom of;Sacred Cheifdom of;;Sacred Cheifdom of;;;;;;;;;x,,,,
temple_duchy_of_old_ways;Synod of;Synod of;Synod of;;Synod of;;;;;;;;;x,,,,
temple_county_of_belore;Sacred Grove of;Sacred Grove of;Sacred Grove of;;Sacred Grove of;;;;;;;;;x,,,,
temple_county_of_loa;Sacred Precinct of;Sacred Precinct of;Sacred Precinct of;;Sacred Precinct of;;;;;;;;;x,,,,
temple_county_of_old_ways;Enclave of;Enclave of;Enclave of;;Enclave of;;;;;;;;;x,,,,
temple_barony_of_belore;Grove of;Grove of;Grove of;;Grove of;;;;;;;;;x,,,,
temple_barony_of_loa;Ziggurat of;Ziggurat of;Ziggurat of;;Ziggurat of;;;;;;;;;x,,,,
temple_barony_of_old_ways;Henge of;Henge of;Henge of;;Henge of;;;;;;;;;x,,,,

##Kingdoms, Baronies, Counties, Etc##
kingdom_of_amani;Tribe of;Tribe of;Tribe of;;Tribe of;;;;;;;;;x,,,,
barony_of_amani;Fortress of;Fortress of;Fortress of;;Fortress of;;;;;;;;;x,,,,
county_of_amani;Domain of;Domain of;Domain of;;Domain of;;;;;;;;;x,,,,
duchy_of_amani;Chiefdom of;Chiefdom of;Chiefdom of;;Chiefdom of;;;;;;;;;x,,,,
city_of_amani;Settlement of;Settlement of;Settlement of;;Settlement of;;;;;;;;;x,,,,
kingdom_of_vilebranch;Tribe of;Tribe of;Tribe of;;Tribe of;;;;;;;;;x,,,,
barony_of_vilebranch;Fortress of;Fortress of;Fortress of;;Fortress of;;;;;;;;;x,,,,
county_of_vilebranch;Domain of;Domain of;Domain of;;Domain of;;;;;;;;;x,,,,
duchy_of_vilebranch;Chiefdom of;Chiefdom of;Chiefdom of;;Chiefdom of;;;;;;;;;x,,,,
city_of_vilebranch;Settlement of;Settlement of;Settlement of;;Settlement of;;;;;;;;;x,,,,
kingdom_of_witherbark;Tribe of;Tribe of;Tribe of;;Tribe of;;;;;;;;;x,,,,
barony_of_witherbark;Fortress of;Fortress of;Fortress of;;Fortress of;;;;;;;;;x,,,,
county_of_witherbark;Domain of;Domain of;Domain of;;Domain of;;;;;;;;;x,,,,
duchy_of_witherbark;Chiefdom of;Chiefdom of;Chiefdom of;;Chiefdom of;;;;;;;;;x,,,,
city_of_witherbark;Settlement of;Settlement of;Settlement of;;Settlement of;;;;;;;;;x,,,,
city_kingdom_of_tirasian;Kingdom of;Kingdom of;Kingdom of;;Kingdom of;;;;;;;;;x,,,,
duchy_of_tirasian;Possession of;Possession of;Possession of;;Possession of;;;;;;;;;x,,,,
city_duchy_of_tirasian;Commonwealth of;Commonwealth of;Commonwealth of;;Commonwealth of;;;;;;;;;x,,,,
kingdom_of_dalaranian;Magocratic State of;Magocratic State of;Magocratic State of;;Magocratic State of;;;;;;;;;x,,,,
duchy_of_dalaranian;Magocracy of;Magocracy of;Magocracy of;;Magocracy of;;;;;;;;;x,,,,

##Titles##
title_regent;Regent;Regent;Regent;;Regent;;;;;;;;;x,,,,
title_regent_amani;Overseer;Overseer;Overseer;;Overseer;;;;;;;;;x,,,,
title_regent_witherbark;Overseer;Overseer;Overseer;;Overseer;;;;;;;;;x,,,,
title_regent_vilebranch;Overseer;Overseer;Overseer;;Overseer;;;;;;;;;x,,,,
title_queen_mother_amani;Master's Bearer;Master's Bearer;Master's Bearer;;Master's Bearer;;;;;;;;;x,,,,
title_queen_mother_witherbark;Master's Bearer;Master's Bearer;Master's Bearer;;Master's Bearer;;;;;;;;;x,,,,
title_queen_mother_vilebranch;Master's Bearer;Master's Bearer;Master's Bearer;;Master's Bearer;;;;;;;;;x,,,,
title_queen_mother;Queen Mother;Queen Mother;Queen Mother;;Queen Mother;;;;;;;;;x,,,,
emperor_title_queen_mother_female;Dowager Empress;Dowager Empress;Dowager Empress;;Dowager Empress;;;;;;;;;x,,,,
emperor_title_queen_mother_female_amani;Grand Hag;Grand Hag;Grand Hag;;Grand Hag;;;;;;;;;x,,,,
emperor_title_queen_mother_female_witherbark;Grand Hag;Grand Hag;Grand Hag;;Grand Hag;;;;;;;;;x,,,,
emperor_title_queen_mother_female_vilebranch;Grand Hag;Grand Hag;Grand Hag;;Grand Hag;;;;;;;;;x,,,,
title_prince;Prince;Prince;Prince;;Prince;;;;;;;;;x,,,,
title_prince_amani;Challenger;Challenger;Challenger;;Challenger;;;;;;;;;x,,,,
title_prince_witherbark;Challenger;Challenger;Challenger;;Challenger;;;;;;;;;x,,,,
title_prince_vilebranch;Challenger;Challenger;Challenger;;Challenger;;;;;;;;;x,,,,
title_prince_female;Princess;Princess;Princess;;Princess;;;;;;;;;x,,,,
title_prince_female_amani;She-Challenger;She-Challenger;She-Challenger;;She-Challenger;;;;;;;;;x,,,,
title_prince_female_witherbark;She-Challenger;She-Challenger;She-Challenger;;She-Challenger;;;;;;;;;x,,,,
title_prince_female_vilebranch;She-Challenger;She-Challenger;She-Challenger;;She-Challenger;;;;;;;;;x,,,,
k_church_of_the_holy_light;The Archbishopric;The Archbishopric;The Archbishopric;;The Archbishopric;;;;;;;;;x,,,,
HIGH_PATRIARCH;High Patriarch;High Patriarch;High Patriarch;;High Patriarch;;;;;;;;;x,,,,
PRIEST;Priest;Priest;Priest;;Priest;;;;;;;;;x,,,,
d_sunwell;The Magisters;The Magisters;The Magisters;;The Magisters;;;;;;;;;x,,,,
MAGISTER;Magister;Magister;Magister;;Magister;;;;;;;;;x,,,,
